IT_NO ID WAGE HOUSING_VALUE LIQUIDITY
1 156 5.000000 500.000000 13.919598
1 154 5.000000 500.000000 13.919598
1 152 5.000000 500.000000 13.919598
1 151 5.000000 500.000000 13.919598
1 150 5.000000 500.000000 13.919598
1 143 5.000000 500.000000 13.919598
1 139 5.000000 500.000000 13.919598
1 135 5.000000 500.000000 13.919598
1 134 5.000000 500.000000 13.919598
1 132 5.000000 500.000000 13.919598
1 128 5.000000 500.000000 13.919598
1 127 5.000000 500.000000 13.919598
1 126 5.000000 500.000000 13.919598
1 124 5.000000 500.000000 13.919598
1 123 5.000000 500.000000 13.919598
1 122 5.000000 500.000000 13.919598
1 121 5.000000 500.000000 13.919598
1 119 5.000000 500.000000 13.919598
1 116 5.000000 500.000000 13.919598
1 115 5.000000 500.000000 13.919598
1 114 5.000000 500.000000 13.919598
1 113 5.000000 500.000000 13.919598
1 111 5.000000 500.000000 13.919598
1 109 5.000000 500.000000 13.919598
1 108 5.000000 500.000000 13.919598
1 107 5.000000 500.000000 13.919598
1 106 5.000000 500.000000 13.919598
1 105 5.000000 500.000000 13.919598
1 104 5.000000 500.000000 13.919598
1 102 5.000000 500.000000 13.919598
1 100 5.000000 500.000000 13.919598
1 98 5.000000 500.000000 13.919598
1 93 5.000000 500.000000 13.919598
1 92 5.000000 500.000000 13.919598
1 90 5.000000 500.000000 13.919598
1 88 5.000000 500.000000 13.919598
1 87 5.000000 500.000000 13.919598
1 85 5.000000 500.000000 13.919598
1 84 5.000000 500.000000 13.919598
1 82 5.000000 500.000000 13.919598
1 81 5.000000 500.000000 13.919598
1 80 5.000000 500.000000 13.919598
1 79 5.000000 500.000000 13.919598
1 78 5.000000 500.000000 13.919598
1 76 5.000000 500.000000 13.919598
1 75 5.000000 500.000000 13.919598
1 74 5.000000 500.000000 13.919598
1 73 5.000000 500.000000 13.919598
1 71 5.000000 500.000000 13.919598
1 69 5.000000 500.000000 13.919598
1 68 5.000000 500.000000 13.919598
1 67 5.000000 500.000000 13.919598
1 64 5.000000 500.000000 13.919598
1 63 5.000000 500.000000 13.919598
1 62 5.000000 500.000000 13.919598
1 61 5.000000 500.000000 13.919598
1 60 5.000000 500.000000 13.919598
1 59 5.000000 500.000000 13.919598
1 55 5.000000 500.000000 13.919598
1 52 5.000000 500.000000 13.919598
1 49 5.000000 500.000000 13.919598
1 48 5.000000 500.000000 13.919598
1 47 5.000000 500.000000 13.919598
1 44 5.000000 500.000000 13.919598
1 43 5.000000 500.000000 13.919598
1 42 5.000000 500.000000 13.919598
1 40 5.000000 500.000000 13.919598
1 39 5.000000 500.000000 13.919598
1 37 5.000000 500.000000 13.919598
1 36 5.000000 500.000000 13.919598
1 34 5.000000 500.000000 13.919598
1 32 5.000000 500.000000 13.919598
1 30 5.000000 500.000000 13.919598
1 26 5.000000 500.000000 13.919598
1 25 5.000000 500.000000 13.919598
1 24 5.000000 500.000000 13.919598
1 23 5.000000 500.000000 13.919598
2 746 0.000000 600.000000 -1.379111
2 747 0.000000 600.000000 -1.379111
2 750 0.000000 600.000000 -1.379111
2 751 0.000000 500.000000 -1.048934
2 754 0.000000 600.000000 -1.379111
2 770 0.000000 600.000000 -1.379111
2 779 0.000000 600.000000 -1.379111
2 787 0.000000 600.000000 -1.379111
2 790 0.000000 600.000000 -1.379111
2 795 0.000000 600.000000 -1.379111
2 796 0.000000 600.000000 -1.379111
2 800 0.000000 600.000000 -1.379111
2 818 0.000000 600.000000 -1.379111
2 821 0.000000 600.000000 -1.379111
2 742 5.000000 600.000000 13.589421
2 740 5.000000 600.000000 13.589421
2 735 5.000000 500.000000 13.919598
2 734 5.000000 600.000000 13.589421
2 730 5.000000 600.000000 13.589421
2 726 5.000000 600.000000 13.589421
2 723 5.000000 500.000000 13.919598
2 720 5.000000 600.000000 13.589421
2 704 5.000000 500.000000 13.919598
2 692 5.000000 500.000000 13.919598
2 688 5.000000 600.000000 13.589421
2 683 5.000000 600.000000 13.589421
2 672 5.000000 600.000000 13.589421
2 661 5.000000 600.000000 13.589421
2 652 5.000000 600.000000 13.589421
2 649 5.000000 600.000000 13.589421
2 634 5.000000 600.000000 13.589421
2 632 5.000000 600.000000 13.589421
2 630 5.000000 600.000000 13.589421
2 629 5.000000 600.000000 13.589421
2 626 5.000000 600.000000 13.589421
2 621 5.000000 600.000000 13.589421
2 613 5.000000 600.000000 13.589421
2 611 5.000000 600.000000 13.589421
2 609 5.000000 600.000000 13.589421
2 599 5.000000 600.000000 13.589421
2 598 5.000000 600.000000 13.589421
2 594 5.000000 600.000000 13.589421
2 574 5.000000 500.000000 13.919598
2 569 5.000000 600.000000 13.589421
2 564 5.000000 600.000000 13.589421
2 563 5.000000 600.000000 13.589421
2 557 5.000000 600.000000 13.589421
2 556 5.000000 500.000000 13.919598
2 544 5.000000 600.000000 13.589421
2 540 5.000000 600.000000 13.589421
2 538 5.000000 600.000000 13.589421
2 531 5.000000 600.000000 13.589421
2 527 5.000000 500.000000 13.919598
2 521 5.000000 600.000000 13.589421
2 520 5.000000 600.000000 13.589421
2 514 5.000000 600.000000 13.589421
2 513 5.000000 500.000000 13.919598
2 510 5.000000 600.000000 13.589421
2 509 5.000000 600.000000 13.589421
2 507 5.000000 500.000000 13.919598
2 503 5.000000 600.000000 13.589421
2 498 5.000000 600.000000 13.589421
2 497 5.000000 500.000000 13.919598
2 488 5.000000 600.000000 13.589421
2 483 5.000000 600.000000 13.589421
2 478 5.000000 600.000000 13.589421
2 464 5.000000 600.000000 13.589421
2 447 5.000000 600.000000 13.589421
2 446 5.000000 600.000000 13.589421
2 441 5.000000 600.000000 13.589421
2 440 5.000000 600.000000 13.589421
2 438 5.000000 600.000000 13.589421
2 437 5.000000 500.000000 13.919598
2 429 5.000000 600.000000 13.589421
2 427 5.000000 500.000000 13.919598
2 426 5.000000 600.000000 13.589421
2 425 5.000000 600.000000 13.589421
2 422 5.000000 600.000000 13.589421
2 418 5.000000 600.000000 13.589421
2 417 5.000000 600.000000 13.589421
2 409 5.000000 600.000000 13.589421
2 402 5.000000 600.000000 13.589421
2 385 5.000000 600.000000 13.589421
2 384 5.000000 500.000000 13.919598
2 372 5.000000 600.000000 13.589421
2 370 5.000000 600.000000 13.589421
2 366 5.000000 600.000000 13.589421
2 360 5.000000 600.000000 13.589421
2 348 5.000000 600.000000 13.589421
2 344 5.000000 600.000000 13.589421
2 339 5.000000 600.000000 13.589421
2 331 5.000000 500.000000 13.919598
2 311 5.000000 600.000000 13.589421
2 308 5.000000 500.000000 13.919598
2 305 5.000000 600.000000 13.589421
2 303 5.000000 600.000000 13.589421
2 289 5.000000 600.000000 13.589421
2 277 5.000000 600.000000 13.589421
2 262 5.000000 600.000000 13.589421
2 257 5.000000 600.000000 13.589421
2 254 5.000000 600.000000 13.589421
2 250 5.000000 600.000000 13.589421
2 244 5.000000 500.000000 13.919598
2 236 5.000000 600.000000 13.589421
2 233 5.000000 600.000000 13.589421
2 227 5.000000 600.000000 13.589421
2 224 5.000000 600.000000 13.589421
2 219 5.000000 500.000000 13.919598
2 215 5.000000 600.000000 13.589421
2 202 5.000000 600.000000 13.589421
2 200 5.000000 500.000000 13.919598
2 197 5.000000 600.000000 13.589421
2 194 5.000000 500.000000 13.919598
2 187 5.000000 600.000000 13.589421
2 177 5.000000 500.000000 13.919598
2 163 5.000000 600.000000 13.589421
2 162 5.000000 500.000000 13.919598
2 153 5.000000 600.000000 13.589421
2 149 5.000000 600.000000 13.589421
2 146 5.000000 600.000000 13.589421
2 145 5.000000 500.000000 13.919598
2 142 5.000000 600.000000 13.589421
2 140 5.000000 600.000000 13.589421
2 133 5.000000 600.000000 13.589421
2 131 5.000000 600.000000 13.589421
2 118 5.000000 600.000000 13.589421
2 110 5.000000 600.000000 13.589421
2 103 5.000000 600.000000 13.589421
2 101 5.000000 600.000000 13.589421
2 97 5.000000 600.000000 13.589421
2 96 5.000000 600.000000 13.589421
2 91 5.000000 600.000000 13.589421
2 89 5.000000 500.000000 13.919598
2 72 5.000000 600.000000 13.589421
2 70 5.000000 500.000000 13.919598
2 58 5.000000 600.000000 13.589421
2 57 5.000000 600.000000 13.589421
2 53 5.000000 600.000000 13.589421
2 45 5.000000 600.000000 13.589421
2 41 5.000000 500.000000 13.919598
2 35 5.000000 600.000000 13.589421
2 33 5.000000 600.000000 13.589421
2 29 5.000000 600.000000 13.589421
2 27 5.000000 500.000000 13.919598
2 28 5.000000 400.000000 -142.500000
2 31 5.000000 400.000000 -142.500000
2 38 5.000000 400.000000 -142.500000
2 46 5.000000 400.000000 -142.500000
2 50 5.000000 400.000000 -142.500000
2 51 5.000000 400.000000 -142.500000
2 54 5.000000 400.000000 -142.500000
2 56 5.000000 400.000000 -142.500000
2 65 5.000000 400.000000 -142.500000
2 66 5.000000 400.000000 -142.500000
2 77 5.000000 400.000000 -142.500000
2 83 5.000000 400.000000 -142.500000
2 86 5.000000 400.000000 -142.500000
2 94 5.000000 400.000000 -142.500000
2 95 5.000000 400.000000 -142.500000
2 99 5.000000 400.000000 -142.500000
2 112 5.000000 400.000000 -142.500000
2 117 5.000000 400.000000 -142.500000
2 120 5.000000 400.000000 -142.500000
2 125 5.000000 400.000000 -142.500000
2 129 5.000000 400.000000 -142.500000
2 130 5.000000 400.000000 -142.500000
2 136 5.000000 400.000000 -142.500000
2 137 5.000000 400.000000 -142.500000
2 138 5.000000 400.000000 -142.500000
2 141 5.000000 400.000000 -142.500000
2 144 5.000000 400.000000 -142.500000
2 147 5.000000 400.000000 -142.500000
2 148 5.000000 400.000000 -142.500000
2 155 5.000000 400.000000 -142.500000
2 165 5.000000 400.000000 -142.500000
2 166 5.000000 400.000000 -142.500000
2 170 5.000000 400.000000 -142.500000
2 175 5.000000 400.000000 -142.500000
2 184 5.000000 400.000000 -142.500000
2 190 5.000000 400.000000 -142.500000
2 196 5.000000 400.000000 -142.500000
2 209 5.000000 400.000000 -142.500000
2 216 5.000000 400.000000 -142.500000
2 220 5.000000 400.000000 -142.500000
2 226 5.000000 400.000000 -142.500000
2 232 5.000000 400.000000 -142.500000
2 240 5.000000 400.000000 -142.500000
2 241 5.000000 400.000000 -142.500000
2 246 5.000000 400.000000 -142.500000
2 255 5.000000 400.000000 -142.500000
2 268 5.000000 400.000000 -142.500000
2 270 5.000000 400.000000 -142.500000
2 275 5.000000 400.000000 -142.500000
2 279 5.000000 400.000000 -142.500000
2 282 5.000000 400.000000 -142.500000
2 285 5.000000 400.000000 -142.500000
2 287 5.000000 400.000000 -142.500000
2 292 5.000000 400.000000 -142.500000
2 296 5.000000 400.000000 -142.500000
2 300 5.000000 400.000000 -142.500000
2 301 5.000000 400.000000 -142.500000
2 302 5.000000 400.000000 -142.500000
2 310 5.000000 400.000000 -142.500000
2 318 5.000000 400.000000 -142.500000
2 349 5.000000 400.000000 -142.500000
2 356 5.000000 400.000000 -142.500000
2 357 5.000000 400.000000 -142.500000
2 363 5.000000 400.000000 -142.500000
2 368 5.000000 400.000000 -142.500000
2 376 5.000000 400.000000 -142.500000
2 382 5.000000 400.000000 -142.500000
2 391 5.000000 400.000000 -142.500000
2 394 5.000000 400.000000 -142.500000
2 397 5.000000 400.000000 -142.500000
2 404 5.000000 400.000000 -142.500000
2 405 5.000000 400.000000 -142.500000
2 416 5.000000 400.000000 -142.500000
2 420 5.000000 400.000000 -142.500000
2 421 5.000000 400.000000 -142.500000
2 432 5.000000 400.000000 -142.500000
2 436 5.000000 400.000000 -142.500000
2 444 5.000000 400.000000 -142.500000
2 445 5.000000 400.000000 -142.500000
2 449 5.000000 400.000000 -142.500000
2 456 5.000000 400.000000 -142.500000
2 460 5.000000 400.000000 -142.500000
2 461 5.000000 400.000000 -142.500000
2 463 5.000000 400.000000 -142.500000
2 470 5.000000 400.000000 -142.500000
2 472 5.000000 400.000000 -142.500000
2 479 5.000000 400.000000 -142.500000
2 480 5.000000 400.000000 -142.500000
2 495 5.000000 400.000000 -142.500000
2 502 5.000000 400.000000 -142.500000
2 517 5.000000 400.000000 -142.500000
2 518 5.000000 400.000000 -142.500000
2 530 5.000000 400.000000 -142.500000
2 533 5.000000 400.000000 -142.500000
2 550 5.000000 400.000000 -142.500000
2 552 5.000000 400.000000 -142.500000
2 575 5.000000 400.000000 -142.500000
2 580 5.000000 400.000000 -142.500000
2 581 5.000000 400.000000 -142.500000
2 610 5.000000 400.000000 -142.500000
2 618 5.000000 400.000000 -142.500000
2 624 5.000000 400.000000 -142.500000
2 627 5.000000 400.000000 -142.500000
2 631 5.000000 400.000000 -142.500000
2 642 5.000000 400.000000 -142.500000
2 648 5.000000 400.000000 -142.500000
2 657 5.000000 400.000000 -142.500000
2 659 5.000000 400.000000 -142.500000
2 666 5.000000 400.000000 -142.500000
2 668 5.000000 400.000000 -142.500000
2 677 5.000000 400.000000 -142.500000
2 695 5.000000 400.000000 -142.500000
2 700 5.000000 400.000000 -142.500000
2 711 5.000000 400.000000 -142.500000
2 714 5.000000 400.000000 -142.500000
2 717 5.000000 400.000000 -142.500000
2 724 5.000000 500.000000 13.919598
2 729 5.000000 500.000000 13.919598
2 814 0.000000 500.000000 -1.048934
2 813 0.000000 500.000000 -1.048934
2 791 0.000000 500.000000 -1.048934
2 784 0.000000 500.000000 -1.048934
2 782 0.000000 500.000000 -1.048934
2 772 0.000000 500.000000 -1.048934
2 759 0.000000 500.000000 -1.048934
2 744 0.000000 500.000000 -1.048934
2 767 0.000000 500.000000 -1.048934
2 749 0.000000 500.000000 -1.048934
2 745 0.000000 500.000000 -1.048934
2 748 0.000000 500.000000 -1.048934
2 752 0.000000 500.000000 -1.048934
2 753 0.000000 500.000000 -1.048934
2 755 0.000000 500.000000 -1.048934
2 756 0.000000 500.000000 -1.048934
2 757 0.000000 500.000000 -1.048934
2 758 0.000000 500.000000 -1.048934
2 760 0.000000 500.000000 -1.048934
2 761 0.000000 500.000000 -1.048934
2 762 0.000000 500.000000 -1.048934
2 763 0.000000 500.000000 -1.048934
2 764 0.000000 500.000000 -1.048934
2 765 0.000000 500.000000 -1.048934
2 766 0.000000 500.000000 -1.048934
2 768 0.000000 500.000000 -1.048934
2 769 0.000000 500.000000 -1.048934
2 771 0.000000 500.000000 -1.048934
2 773 0.000000 500.000000 -1.048934
2 774 0.000000 500.000000 -1.048934
2 775 0.000000 500.000000 -1.048934
2 776 0.000000 500.000000 -1.048934
2 777 0.000000 500.000000 -1.048934
2 778 0.000000 500.000000 -1.048934
2 780 0.000000 500.000000 -1.048934
2 781 0.000000 500.000000 -1.048934
2 783 0.000000 500.000000 -1.048934
2 785 0.000000 500.000000 -1.048934
2 786 0.000000 500.000000 -1.048934
2 788 0.000000 500.000000 -1.048934
2 789 0.000000 500.000000 -1.048934
2 792 0.000000 500.000000 -1.048934
2 793 0.000000 500.000000 -1.048934
2 794 0.000000 500.000000 -1.048934
2 797 0.000000 500.000000 -1.048934
2 798 0.000000 500.000000 -1.048934
2 799 0.000000 500.000000 -1.048934
2 801 0.000000 500.000000 -1.048934
2 802 0.000000 500.000000 -1.048934
2 803 0.000000 500.000000 -1.048934
2 804 0.000000 500.000000 -1.048934
2 805 0.000000 500.000000 -1.048934
2 806 0.000000 500.000000 -1.048934
2 807 0.000000 500.000000 -1.048934
2 808 0.000000 500.000000 -1.048934
2 809 0.000000 500.000000 -1.048934
2 810 0.000000 500.000000 -1.048934
2 811 0.000000 500.000000 -1.048934
2 812 0.000000 500.000000 -1.048934
2 815 0.000000 500.000000 -1.048934
2 816 0.000000 500.000000 -1.048934
2 817 0.000000 500.000000 -1.048934
2 819 0.000000 500.000000 -1.048934
2 820 0.000000 500.000000 -1.048934
2 822 0.000000 500.000000 -1.048934
2 743 0.000000 500.000000 -1.048934
2 741 5.000000 500.000000 13.919598
2 739 5.000000 500.000000 13.919598
2 738 5.000000 500.000000 13.919598
2 737 5.000000 500.000000 13.919598
2 736 5.000000 500.000000 13.919598
2 733 5.000000 500.000000 13.919598
2 732 5.000000 500.000000 13.919598
2 731 5.000000 500.000000 13.919598
2 728 5.000000 500.000000 13.919598
2 727 5.000000 500.000000 13.919598
2 725 5.000000 500.000000 13.919598
2 722 5.000000 500.000000 13.919598
2 721 5.000000 500.000000 13.919598
2 719 5.000000 500.000000 13.919598
2 718 5.000000 500.000000 13.919598
2 716 5.000000 500.000000 13.919598
2 715 5.000000 500.000000 13.919598
2 713 5.000000 500.000000 13.919598
2 712 5.000000 500.000000 13.919598
2 710 5.000000 500.000000 13.919598
2 709 5.000000 500.000000 13.919598
2 708 5.000000 500.000000 13.919598
2 707 5.000000 500.000000 13.919598
2 706 5.000000 500.000000 13.919598
2 705 5.000000 500.000000 13.919598
2 703 5.000000 500.000000 13.919598
2 702 5.000000 500.000000 13.919598
2 701 5.000000 500.000000 13.919598
2 699 5.000000 500.000000 13.919598
2 698 5.000000 500.000000 13.919598
2 697 5.000000 500.000000 13.919598
2 696 5.000000 500.000000 13.919598
2 694 5.000000 500.000000 13.919598
2 693 5.000000 500.000000 13.919598
2 691 5.000000 500.000000 13.919598
2 690 5.000000 500.000000 13.919598
2 689 5.000000 500.000000 13.919598
2 687 5.000000 500.000000 13.919598
2 686 5.000000 500.000000 13.919598
2 685 5.000000 500.000000 13.919598
2 684 5.000000 500.000000 13.919598
2 682 5.000000 500.000000 13.919598
2 681 5.000000 500.000000 13.919598
2 680 5.000000 500.000000 13.919598
2 679 5.000000 500.000000 13.919598
2 678 5.000000 500.000000 13.919598
2 676 5.000000 500.000000 13.919598
2 675 5.000000 500.000000 13.919598
2 674 5.000000 500.000000 13.919598
2 673 5.000000 500.000000 13.919598
2 671 5.000000 500.000000 13.919598
2 670 5.000000 500.000000 13.919598
2 669 5.000000 500.000000 13.919598
2 667 5.000000 500.000000 13.919598
2 665 5.000000 500.000000 13.919598
2 664 5.000000 500.000000 13.919598
2 663 5.000000 500.000000 13.919598
2 662 5.000000 500.000000 13.919598
2 660 5.000000 500.000000 13.919598
2 658 5.000000 500.000000 13.919598
2 656 5.000000 500.000000 13.919598
2 655 5.000000 500.000000 13.919598
2 654 5.000000 500.000000 13.919598
2 653 5.000000 500.000000 13.919598
2 651 5.000000 500.000000 13.919598
2 650 5.000000 500.000000 13.919598
2 647 5.000000 500.000000 13.919598
2 646 5.000000 500.000000 13.919598
2 645 5.000000 500.000000 13.919598
2 644 5.000000 500.000000 13.919598
2 643 5.000000 500.000000 13.919598
2 641 5.000000 500.000000 13.919598
2 640 5.000000 500.000000 13.919598
2 639 5.000000 500.000000 13.919598
2 638 5.000000 500.000000 13.919598
2 637 5.000000 500.000000 13.919598
2 636 5.000000 500.000000 13.919598
2 635 5.000000 500.000000 13.919598
2 633 5.000000 500.000000 13.919598
2 628 5.000000 500.000000 13.919598
2 625 5.000000 500.000000 13.919598
2 623 5.000000 500.000000 13.919598
2 622 5.000000 500.000000 13.919598
2 620 5.000000 500.000000 13.919598
2 619 5.000000 500.000000 13.919598
2 617 5.000000 500.000000 13.919598
2 616 5.000000 500.000000 13.919598
2 615 5.000000 500.000000 13.919598
2 614 5.000000 500.000000 13.919598
2 612 5.000000 500.000000 13.919598
2 608 5.000000 500.000000 13.919598
2 607 5.000000 500.000000 13.919598
2 606 5.000000 500.000000 13.919598
2 605 5.000000 500.000000 13.919598
2 604 5.000000 500.000000 13.919598
2 603 5.000000 500.000000 13.919598
2 602 5.000000 500.000000 13.919598
2 601 5.000000 500.000000 13.919598
2 600 5.000000 500.000000 13.919598
2 597 5.000000 500.000000 13.919598
2 596 5.000000 500.000000 13.919598
2 595 5.000000 500.000000 13.919598
2 593 5.000000 500.000000 13.919598
2 592 5.000000 500.000000 13.919598
2 591 5.000000 500.000000 13.919598
2 590 5.000000 500.000000 13.919598
2 589 5.000000 500.000000 13.919598
2 588 5.000000 500.000000 13.919598
2 587 5.000000 500.000000 13.919598
2 586 5.000000 500.000000 13.919598
2 585 5.000000 500.000000 13.919598
2 584 5.000000 500.000000 13.919598
